18.0322856903076,17.3733692169189,19.2025680541992,17.9264087677002,17.4722576141357,19.0389232635498,18.3295593261719,17.734691619873,19.5112800598145,20.7706890106201,18.2882118225098,18.2741947174072,17.6751728057861,0.039356,0.04777,19.5981769561768,20.7225303649902,17.7346687316895,19.5306453704834,0.0307420007884502
17.5137977600098,16.9312915802002,18.4446697235107,17.6297664642334,17.1183280944824,18.8046112060547,17.9068641662598,17.38942527771,19.7717838287354,21.0695667266846,18.0035266876221,18.0146770477295,17.4778099060059,0.077398,0.083378,19.9735374450684,21.0915489196777,17.3894100189209,19.3125820159912,0.0745880007743835
17.2464294433594,16.5375938415527,18.136287689209,17.652364730835,16.8384819030762,19.0611839294434,17.8468570709229,17.108434677124,20.3920631408691,22.4797229766846,18.0245685577393,17.9405059814453,17.1096267700195,0.134951,0.128324,20.575101852417,22.7255764007568,17.108434677124,19.5670394897461,0.128087997436523
17.1537532806396,16.4937915802002,18.3696327209473,17.3036403656006,16.6164722442627,18.7524833679199,17.5878200531006,16.8966655731201,19.4600391387939,21.1781883239746,17.689962387085,17.6401977539063,16.9105777740479,0.094236,0.096437,19.5568733215332,21.1527709960938,16.8966655731201,19.2775268554688,0.0794840008020401
16.7756729125977,16.2250099182129,18.0715141296387,17.0719528198242,16.3893489837646,18.6366558074951,17.3236885070801,16.6686248779297,19.5169620513916,21.4314994812012,17.4570217132568,17.3701972961426,16.7060718536377,0.069516,0.067612,19.6978969573975,21.4229621887207,16.6686325073242,19.1599960327148,0.0772790014743805
15.6731986999512,15.1341381072998,16.6378707885742,15.7647542953491,15.2708024978638,16.8711261749268,16.0736865997314,15.5434627532959,18.6656360626221,19.9680500030518,16.1407146453857,16.0978298187256,15.5437917709351,0.078598,0.043078,18.8633365631104,19.9791469573975,15.5434799194336,17.3820858001709,0.0796860009431839
17.3233013153076,16.9305763244629,18.1710243225098,17.4275550842285,17.1439743041992,18.5131282806396,17.7511043548584,17.4105072021484,19.6786613464355,20.9685668945313,17.7950801849365,17.8030414581299,17.4405269622803,0.054535,0.047174,19.9039325714111,21.0049896240234,17.4105339050293,19.0126247406006,0.0578709989786148
17.7048797607422,17.0672988891602,19.1153678894043,17.9190979003906,17.1736850738525,19.4453468322754,18.2255058288574,17.448881149292,20.2700748443604,22.0406475067139,18.2985248565674,18.2959499359131,17.5462245941162,0.098606,0.082388,20.4092884063721,21.9546680450439,17.4488773345947,19.9610195159912,0.0724880024790764
18.2469215393066,17.6976184844971,19.515287399292,17.8933067321777,17.4389686584473,19.0817184448242,18.2565975189209,17.7172145843506,18.7525310516357,20.1077861785889,18.2769584655762,18.286111831665,17.7382984161377,0.023431,0.058174,18.5362491607666,19.853141784668,17.7172260284424,19.6031341552734,0.0247430000454187
18.4670333862305,17.8818454742432,20.1151237487793,18.1738414764404,17.3806056976318,19.6715545654297,18.5798454284668,17.6621265411377,19.2303142547607,20.8728733062744,18.5620059967041,18.5442028045654,17.7648620605469,0.083718,0.10392,19.1085796356201,20.7046203613281,17.6621341705322,20.1991024017334,0.127222001552582
18.0970134735107,17.3157787322998,19.8382511138916,17.8815994262695,17.0471820831299,19.6761245727539,18.4422378540039,17.6156635284424,19.9409599304199,22.0291595458984,18.2519111633301,18.4183387756348,17.5839309692383,0.076893,0.074985,19.9196624755859,21.8212795257568,17.3157634735107,20.1794090270996,0.0632710009813309
19.2061138153076,17.8652267456055,21.4256649017334,18.984203338623,17.5923538208008,20.871374130249,19.5793113708496,18.1539440155029,20.5732231140137,22.533784866333,19.360424041748,19.4253253936768,18.0560836791992,0.241363,0.237845,20.5559349060059,22.4176273345947,17.8652191162109,21.3826885223389,0.233186006546021
19.5808734893799,18.0763149261475,23.0772857666016,19.2738952636719,17.8214302062988,22.0108375549316,19.8677558898926,18.3669185638428,20.732780456543,23.6020431518555,19.6253223419189,19.7524147033691,18.2312030792236,0.254218,0.258917,20.7031860351563,23.0567474365234,18.0763149261475,22.4884567260742,0.252052009105682
19.6487236022949,18.0307865142822,19.6142864227295,19.3481426239014,17.7722625732422,21.0098533630371,20.083137512207,18.4258213043213,21.0418453216553,22.7618579864502,19.7045879364014,19.7787685394287,18.1499862670898,0.284513,0.278862,21.0069255828857,23.1281986236572,18.0307865142822,21.494291305542,0.293179005384445
17.7992515563965,16.8919773101807,19.364559173584,17.5018424987793,16.6298770904541,19.344669342041,18.1240749359131,17.1808757781982,18.9936141967773,21.0357456207275,17.8631401062012,17.8541297912598,16.9105815887451,0.078259,0.079852,18.8939304351807,20.8267421722412,16.8919200897217,19.8357028961182,0.0769829973578453
18.2147674560547,17.5306339263916,18.9790935516357,17.9343700408936,17.5570983886719,18.7560081481934,18.2863941192627,17.8081130981445,19.525505065918,20.5590076446533,18.2804584503174,18.2839298248291,17.8439502716064,0.104616,0.087035,19.6506786346436,20.415470123291,17.8081092834473,19.2263698577881,0.108476996421814
16.9851245880127,16.3640575408936,18.299955368042,16.9499893188477,16.2545166015625,18.5686264038086,17.3949890136719,16.769344329834,18.5330772399902,20.2417526245117,17.1010360717773,17.0490493774414,16.358980178833,0.045915,0.050514,18.549337387085,20.1997051239014,16.3640689849854,18.7739105224609,0.0467359982430935
17.3149852752686,16.8207950592041,18.1043891906738,17.7904758453369,17.2074527740479,18.9182910919189,17.8554496765137,17.3225688934326,19.9545936584473,21.2240924835205,17.9491939544678,17.940860748291,17.3312377929688,0.113037,0.112601,20.2360439300537,21.3898048400879,17.3225688934326,19.1340026855469,0.0996479988098145
17.3149852752686,16.8207950592041,18.1043891906738,17.7904758453369,17.2074527740479,18.9182910919189,17.8554496765137,17.3225688934326,19.9545936584473,21.2240924835205,17.9491939544678,17.940860748291,17.3312377929688,0.113037,0.112601,20.2360439300537,21.3898048400879,17.3225688934326,19.1340026855469,0.0996479988098145
17.2176532745361,16.603120803833,18.3230609893799,17.5107822418213,16.8831481933594,18.6965179443359,17.6160755157471,16.991626739502,19.1676902770996,20.4410552978516,17.6603298187256,17.6330528259277,16.9771041870117,0.092912,0.090012,19.5030364990234,20.5467262268066,16.9916114807129,18.8997650146484,0.103456996381283
